project,CWE_id,commit_hash,commit_message,commit_date,files_changed,code_diff_summary
VolcanicArts_VRCOSC,CWE-371,b8220be3488425e4c73b0537971a7c319ee955c2,Move all states to `VRCOSCGame`,,8,"共 23 处添加, 40 处删除. 示例: 删除: using VRCOSC.Game.Graphics.ModuleListing;; 删除: private void load(ModuleListingScreen moduleListingScreen, Bindable<Module?> sourceModule); 添加: private void load(VRCOSCGame ga"
VolcanicArts_VRCOSC,CWE-355,9a5da40429f91b3f43446759addebca6a9ebdcb3,Improve design of `ToggleButton`,,2,"共 10 处添加, 13 处删除. 示例: 删除: using osu.Framework.Graphics.Sprites;; 删除: using VRCOSC.Game.Graphics.Containers.UI.Button;; 添加: using VRCOSC.Game.Graphics.ModuleListing;"
VolcanicArts_VRCOSC,CWE-387,994ca8caad39e7997199ae81253a7d89c1b976aa,Don't throw when no heartbeat interval has been assigned,,1,"共 1 处添加, 1 处删除. 示例: 删除: protected virtual int WebSocketHeartBeat => throw new InvalidOperationException(""Specify a WebSocket heartbeat"");; 添加: protected virtual int WebSocketHeartBeat => int.MaxValue;"
VolcanicArts_VRCOSC,CWE-387,a894fa2e78f22f3508ccd63ed0c39967396b5fec,Only listen for voices if the module is running,,1,"共 8 处添加, 7 处删除. 示例: 删除: speechRecognitionEngine.RecognizeAsync(RecognizeMode.Multiple);; 添加: speechRecognitionEngine.RecognizeAsync(RecognizeMode.Multiple);; 添加: }"
VolcanicArts_VRCOSC,CWE-1218,6f47c0c462cac327393cf378a5db75ed48d34f7d,Use shared buffer to reduce memory allocations,,1,"共 4 处添加, 3 处删除. 示例: 添加: private static readonly byte[] buffer = new byte[1024];; 删除: var receiveResult = new byte[128];; 删除: await socket.ReceiveAsync(receiveResult, SocketFlags.None, token);"
VolcanicArts_VRCOSC,CWE-569,ed7f1872620b259dd36b3102e36231f0d12b53d0,Replace code with equivalent method,,1,"共 1 处添加, 3 处删除. 示例: 删除: var len = value.Length + (4 - value.Length % 4);; 删除: if (len <= value.Length) len += 4;; 删除: "
VolcanicArts_VRCOSC,CWE-355,f9d0e2e7d6d3c6f7318495a0d0a4b0c51ad8853d,Adjust button sizing,,1,"共 3 处添加, 3 处删除. 示例: 删除: Size = new Vector2(70),; 添加: Size = new Vector2(60),; 删除: CornerRadius = 10,"
VolcanicArts_VRCOSC,CWE-1217,2d4f18a72120672ddb04f2f498ac02f65d73a721,Set position on session open to fix ChatBox regression,,1,"共 2 处添加, 0 处删除. 示例: 添加: MediaState.Position = sender.ControlSession.GetTimelineProperties();; 添加: "
VolcanicArts_VRCOSC,CWE-1218,28a5f0d7f337b88442a13865a7c62aa631a938f0,Fix excessive memory allocations,,1,"共 3 处添加, 1 处删除. 示例: 添加: private readonly StringBuilder sb = new((int)OpenVR.k_unMaxPropertyStringSize);; 添加: ; 删除: var sb = new StringBuilder((int)OpenVR.k_unMaxPropertyStringSize);"
VolcanicArts_VRCOSC,CWE-1210,c787e95dea58084542f3ca12f279d0fba7905729,Remove stray console log,,1,"共 0 处添加, 1 处删除. 示例: 删除: Console.WriteLine(""Generating bool card"");"
VolcanicArts_VRCOSC,CWE-411,b79464f561df2be5c22f18e8026049b1f2c4bc12,Ensure data sent is surrounded by a lock,,1,"共 6 处添加, 2 处删除. 示例: 删除: ﻿// Copyright (c) VolcanicArts. Licensed under the GPL-3.0 License.; 添加: // Copyright (c) VolcanicArts. Licensed under the GPL-3.0 License.; 删除: listeners.ForEach(listener => l"
VolcanicArts_VRCOSC,CWE-1218,2b2674e0fad674e74ec2f5b76e241ed71f1db867,Fix excessive memory allocations when setting attribute's value,,1,"共 3 处添加, 0 处删除. 示例: 添加: //Specifically check for equal values here to stop memory allocations from setting the bindable's value; 添加: if (value == AttributeData.Attribute.Value) return;; 添加: "
VolcanicArts_VRCOSC,CWE-19,26cc6cd180a59b537c7a27dd5da88803fdd9155e,Save on popover close instead,,2,"共 2 处添加, 4 处删除. 示例: 删除: public override void Hide(); 添加: protected override void Close(); 删除: base.Hide();"
VolcanicArts_VRCOSC,CWE-1210,9ccc5eadda72bb5eaf5f5d3a2e2634ac0646ddad,Fix tracker audit crash,,1,"共 1 处添加, 1 处删除. 示例: 删除: for (int i = 0; i < MAX_TRACKER_COUNT; i++); 添加: for (int i = 0; i < Math.Min(MAX_TRACKER_COUNT, trackerIds.Count); i++)"
VolcanicArts_VRCOSC,CWE-189,c90b8425033e8a31b98b005f63f6b583f6e4e661,Fix FPS calculation,,2,"共 3 处添加, 3 处删除. 示例: 删除: using System.Diagnostics.CodeAnalysis;; 添加: ﻿using System.Diagnostics.CodeAnalysis;; 删除: Valve.VR.OpenVR.Compositor.GetFrameTiming(ref frameTiming, 0);"
VolcanicArts_VRCOSC,CWE-411,fc67f2d54ec2832260114cbaefaf4e09f92914d2,Remove string property lock,,1,"共 6 处添加, 17 处删除. 示例: 删除: private static readonly object string_lock = new();; 删除: string str;; 删除: "
VolcanicArts_VRCOSC,CWE-1228,1aec85fcdd42b98a29c677e3df9253c26f4c0188,Move modules to external project,,70,"共 137 处添加, 111 处删除. 示例: 添加: <ProjectReference Include=""..\VRCOSC.Modules\VRCOSC.Modules.csproj"" />; 添加: using VRCOSC.Modules;; 添加: "
VolcanicArts_VRCOSC,CWE-133,b040a04d0e0662409f2f5c4e88a0686507abc418,Allow parameter names to be customisable again,,17,"共 200 处添加, 123 处删除. 示例: 添加: private readonly SeparatedAttributeFlow parameters;; 删除: settings = new SeparatedAttributeFlow(); 添加: settings = new SeparatedAttributeFlow(),"
VolcanicArts_VRCOSC,CWE-569,58ab0c0f457527a2d72ceac59dd217db6ccd8052,Fix empty text logic,,1,"共 1 处添加, 6 处删除. 示例: 删除: private bool validate(string text); 删除: {; 删除: if (EmptyIsValid && string.IsNullOrEmpty(text)) return true;"
VolcanicArts_VRCOSC,CWE-569,0dd10cfaad90c328db651bfb0041f308f9782ebb,Fix incorrect parameter detection with common prefixes,,1,"共 17 处添加, 4 处删除. 示例: 删除: paramData ??= new SRanipalParameterData();; 删除: if (param.Name == checkName) paramData.FloatPresent = true;; 删除: if (int.TryParse(paramSuffix, out _)) paramData.BoolCount++;"
VolcanicArts_VRCOSC,CWE-355,b3b9bd34b23b62b39654ce40876dfdf7491e5a85,Small UI tweaks,,4,"共 16 处添加, 8 处删除. 示例: 删除: using VRCOSC.Game.Graphics.UI;; 删除: new VRCOSCScrollContainer; 添加: new BasicScrollContainer"
VolcanicArts_VRCOSC,CWE-355,8edd8ff5a290cd52fbbe7e8bbaeb18bdf4fa0b7d,Fix colour of MenuButton background and improve selection colour,,2,"共 7 处添加, 5 处删除. 示例: 添加: private Box background;; 删除: new Box; 添加: background = new Box"
VolcanicArts_VRCOSC,CWE-189,31a58508ad31853c829ce7cb4d5015c0b8a72277,Fix spacing calculation,,1,"共 2 处添加, 2 处删除. 示例: 删除: var checkIndex = Math.Max(match.Index - 1, 0);; 删除: var spaces = match.Index == 0 ? 0 : match.Index - input.LastIndexOf(@""/n"", checkIndex, StringComparison.Ordinal) - 1;; 添加: v"
VolcanicArts_VRCOSC,CWE-355,548939eb9a1858e1f4cb4e98eb25288ebff31a3d,Create RunScreen,,23,"共 288 处添加, 221 处删除. 示例: 删除: var checkIndex = Math.Max(match.Index, 0);; 删除: var spaces = match.Index == 0 ? 0 : (match.Index - input.LastIndexOf(@""/n"", checkIndex, StringComparison.Ordinal)) % require"
VolcanicArts_VRCOSC,CWE-1218,f86e75e24f64470de527f052bc1450ab2c385907,Fix Module using excessive memory,,1,"共 12 处添加, 2 处删除. 示例: 删除: if (!data.IsAvatarParameter || Parameters.Select(pair => pair.Value).All(parameter => parameter.Name != data.ParameterName)) return;; 添加: if (!data.IsAvatarParameter) return;;"
VolcanicArts_VRCOSC,CWE-355,024c995f0e177491bfc0984951639e472a8ca3bc,Redo Settings Screen UI,,18,"共 395 处添加, 196 处删除. 示例: 添加: using System.Net;; 删除: SetDefault(VRCOSCSetting.IPAddress, ""127.0.0.1"");; 添加: SetDefault(VRCOSCSetting.SendAddress, IPAddress.Loopback.ToString());"
VolcanicArts_VRCOSC,CWE-355,b139201513376264a61a27518eff371a4bf078f1,Fix help button overlap,,1,"共 1 处添加, 0 处删除. 示例: 添加: Depth = float.MinValue,"
VolcanicArts_VRCOSC,CWE-355,a6f959a623b1a4719aa0aba6dcda5fc43db10350,More small UI tweaks,,8,"共 11 处添加, 11 处删除. 示例: 删除: textFlow.AddParagraph(""Settings and parameter editing"", t =>; 添加: textFlow.AddParagraph(""Change this module's behaviour. Only edit the parameter names if you know what you're"
VolcanicArts_VRCOSC,CWE-355,b576eb38ee2c0bbcc22de278f4d6bdfb43e216a3,UI and code quality improvements,,8,"共 64 处添加, 27 处删除. 示例: 添加: using VRCOSC.Game.Graphics.UI;; 删除: Child = new BasicScrollContainer; 添加: Child = new VRCOSCScrollContainer"
VolcanicArts_VRCOSC,CWE-569,3fee174a04d7a0f1e361afed1173df4d615c5d7c,Fix weird module header grammar,,1,"共 1 处添加, 1 处删除. 示例: 删除: protected override string SubTitle => ""Select and edit modules settings/parameters"";; 添加: protected override string SubTitle => ""Select modules and edit settings/parameters"";"
VolcanicArts_VRCOSC,CWE-1218,d214ee2c1c346716972015bb6558ac90231549d1,Improve OSC decoding memory usage,,1,"共 1 处添加, 6 处删除. 示例: 删除: using System.Linq;; 删除: var itemsList = items.ToList();; 删除: "
VolcanicArts_VRCOSC,CWE-1217,922161469eeb2ebff1925f4d06bb142009c7dee8,Rewrite module persistent state to use attributes and add session count,,4,"共 186 处添加, 48 处删除. 示例: 添加: using System.Reflection;; 添加: using VRCOSC.Game.Modules.Persistence;; 添加: internal readonly Dictionary<ModulePersistentAttribute, PropertyInfo> PersistentProperies = new();"
VolcanicArts_VRCOSC,CWE-371,6e5b60730030e3f93b9209d7de9df486e464570d,Remove legacy save state,,4,"共 0 处添加, 87 处删除. 示例: 删除: protected void RegisterLegacyPersistanceSerialiser<T>(); 删除: {; 删除: var serialiser = (ISaveStateSerialiser)Activator.CreateInstance(typeof(T), Storage, notifications, this)!;"
Vova-SH_AirAttack,CWE-355,95efaf4183f0243d0a1bee0bf809ec90f538d197,"replace google vr sdk on oculus sdk, add drone, more fix menu and add button state when look them",,935,"共 96363 处添加, 67457 处删除. 示例: 删除: // Copyright 2016 Google Inc. All rights reserved.; 删除: //; 删除: // Licensed under the Apache License, Version 2.0 (the ""License"");"
VPRL_Virginia-Philosophy-Reality-Lab,CWE-399,27c3b2448125e807c7114ac7ff40449b6338bbf1,Delete Additional Resources,,1,"共 0 处添加, 3 处删除. 示例: 删除: ##Additional Resources; 删除: ; 删除: We are part of a growing network of thinkers and researchers around the world interested in using XR to pursue traditional philosophical topic"
VPRL_Virginia-Philosophy-Reality-Lab,CWE-399,01ce7cb70d42eaec14c62e3142ec9a31dbbbe7a0,Delete AdditionalResources,,1,"共 0 处添加, 3 处删除. 示例: 删除: ##Additional Resources; 删除: ; 删除: We are part of a growing network of thinkers and researchers around the world interested in using XR to pursue traditional philosophical topic"
VPRL_Virginia-Philosophy-Reality-Lab,CWE-255,7ec00abec16dc99612bbb939741864401d5fcae5,Create Personnel.md,,1,"共 7 处添加, 0 处删除. 示例: 添加: **Andrew Kissel** is an Assistant Professor holding a joint appointment in the Department of Philosophy and Religious Studies and the Institute for the Humanities at Old Domini"
VPRL_Virginia-Philosophy-Reality-Lab,CWE-133,5dbf26063fe7d00d6b491c68c43b9b24eaac19ef,Create CNAME,,1,"共 1 处添加, 0 处删除. 示例: 添加: www.vprl.org"
VPRL_Virginia-Philosophy-Reality-Lab,CWE-133,cbe39fa343114689e435fc29468dff8fd6cb074f,Create CNAME,,1,"共 1 处添加, 0 处删除. 示例: 添加: www.vprl.org"
VPRL_Virginia-Philosophy-Reality-Lab,CWE-133,5fcc0c06e3e20939d889f6ad3acd6efef7069909,Create CNAME,,1,"共 1 处添加, 0 处删除. 示例: 添加: www.vprl.org"
VPRL_Virginia-Philosophy-Reality-Lab,CWE-133,6a7ec13e105d9485e3227b4451f9a7dca9dad9d9,Create CNAME,,1,"共 1 处添加, 0 处删除. 示例: 添加: www.vprl.org"
vradarserver_vrs,CWE-355,cde059a942cf46d4985578540c2a9c6f6ff79b9a,Added the UI to manage users,,1398,"共 291160 处添加, 0 处删除. 示例: 添加: ﻿// Copyright © 2010 onwards, Andrew Whewell; 添加: // All rights reserved.; 添加: //"
vradarserver_vrs,CWE-355,3734c741e59297f08de4ef198d7166755a7f5272,Added the UI for selecting the users that can connect to the web server,,33,"共 1339 处添加, 259 处删除. 示例: 删除: new ConfigurationProperty(""AuthenticationScheme"",       (w, c) => w.ParseEnum<AuthenticationSchemes>(c), (w, c) => w.Bool(c), r => r.WebServerSettings.AuthenticationScheme"
vradarserver_vrs,CWE-355,db2a26507f86d40d37cadee44db0868d09861f93,Start revamping the options screen to allow for easier entry of more complicated configurations,,35,"共 512 处添加, 30 处删除. 示例: 添加: private static Bitmap _Decoding16x16;; 添加: /// <summary>; 添加: /// Gets or sets the Decoding16x16 image."
vradarserver_vrs,CWE-355,3bc8339d904b87b4693ada0f7b7e2df14a69e9db,Added web server settings to the new options screen,,15,"共 930 处添加, 76 处删除. 示例: 删除: private List<string> _ViewWebServerUserIds;; 添加: private List<IUser> _ViewWebServerUsers;; 删除: _ViewWebServerUserIds = new List<string>();"
vradarserver_vrs,CWE-569,21845becf03170ac2ab3c9b81b42e9766818e278,Comments typo,,1,"共 1 处添加, 1 处删除. 示例: 删除: that it uses the original BSD license, which is:; 添加: that it uses the original BSD license, which would be:"
vradarserver_vrs,CWE-355,627ebe12d393b42910f9d2bc180e698dcf3c41f6,"Removed redundant interfaces, passive and single-connection modes now selectable from the same interface",,26,"共 163 处添加, 163 处删除. 示例: 删除: private Mock<IIPActiveConnector> _IPActiveConnector;; 删除: private Mock<ISerialActiveConnector> _SerialActiveConnector;; 添加: private Mock<INetworkConnector> _IPActiveConnect"
vradarserver_vrs,CWE-429,24d070e256c49f2bf7400a124dceaefef357a8bd,Prevent exceptions in one ConfigurationChanged handler from kacking up all other handlers,,8,"共 96 处添加, 26 处删除. 示例: 删除: /// This might change in the future as the use of the service expands.; 添加: /// <summary>; 添加: /// Raised when the configuration returned by <see cref=""Get""/> has changed."
vradarserver_vrs,CWE-1219,ee5b90361d9d3712235a034873c5e46ade4da8a4,Avoid double look-up of file info,,1,"共 2 处添加, 2 处删除. 示例: 删除: if(_FileInfos.ContainsKey(normalisedFileName)) _FileInfos[normalisedFileName] = fileInfo;; 删除: else                                           _FileInfos.Add(normalisedFileName,"
vradarserver_vrs,CWE-133,e535a577d0212d5677104dfae3dd7b7f2eb79908,additional strings translated,,1,"共 73 处添加, 60 处删除. 示例: 删除: Civilian and military code groups are courtesy of the countries.dat file maintained by Kinetic forum user 'SabreJV' and hosted by Kinetic forum user 'Bones' (http://www.homep"
vradarserver_vrs,CWE-136,f8ead4a3723bbd69580adfe4b11896cfb9029528,Added the missing value types to XmlSerialiser,,2,"共 44 处添加, 0 处删除. 示例: 添加: public UInt16 AUInt16 { get; set; }; 添加: public UInt32 AUint32 { get; set; }; 添加: public UInt64 AUInt64 { get; set; }"
vradarserver_vrs,CWE-387,d6a6fce6fcdd7b2e6f6d7c8ab0ec6535247ff79f,Aircraft no longer remain on display forever when they move out of range of an MLAT receiver in a merged feed,,8,"共 61 处添加, 4 处删除. 示例: 添加: TestUtilities.TestProperty(aircraftJson, r => r.PositionIsStale, null, true);; 添加: ; 添加: [TestMethod]"
vradarserver_vrs,CWE-19,fa42c7711c188aa01718c5ae7475e2f193a6359c,Database editor now sets last modified date when saving records,,1,"共 1 处添加, 0 处删除. 示例: 添加: json.Aircraft.LastModified = DateTime.Now;"
vradarserver_vrs,CWE-355,4b0fbb8b34fb7cfa612d0db06bdde6e0862481b4,Database editor page now uses horizontal forms,,9,"共 217 处添加, 80 处删除. 示例: 添加: <TypeScriptCompile Include=""Web\DatabaseEditor\utility.ts"" />; 删除: <DependentUpon>index.ts</DependentUpon>; 添加: <DependentUpon>index.ts</DependentUpon>"
vradarserver_vrs,CWE-1219,8e1ac45e75f6be3f1ff9ed94a503889ac88bb551,Remove the defunct folders,,1,"共 1 处添加, 4 处删除. 示例: 删除: <ItemGroup>; 删除: <Folder Include=""Web\script-DatabaseEditor\typings\knockout.mapping\"" />; 删除: <Folder Include=""Web\script-DatabaseEditor\typings\knockout\"" />"
vradarserver_vrs,CWE-1219,769ff496cf411232c61e41acc00b29842a5bc6b8,More rearrangement of folders in WebAdmin,,9,"共 18 处添加, 15 处删除. 示例: 删除: <TypeScriptCompile Include=""Web\WebAdmin\viewscript\About.ts"" />; 添加: <TypeScriptCompile Include=""Web\WebAdmin\About.ts"" />; 删除: <Content Include=""Web\WebAdmin\viewscript\Abo"
vradarserver_vrs,CWE-1215,fc5ad8fa031ddefe60b4e863af568e161b03319b,"WIP options page, validation reworked as observables",,28,"共 1275 处添加, 487 处删除. 示例: 添加: <TypeScriptCompile Include=""Typings\bootstrap.d.ts"" />; 删除: <TypeScriptCompile Include=""Web\WebAdmin\script\validation.ts"" />; 删除: interface IValidationResultsModel {"
vradarserver_vrs,CWE-355,54bf4a26a6d4858a4e85975556a7298c87633da1,Options panels are now in an accordion. Fixed issue with deleting a new user that has been flagged as a website user or admin.,,7,"共 988 处添加, 949 处删除. 示例: 删除: <!---->; 删除: <!-- DATA SOURCES -->; 删除: <!---->"
vradarserver_vrs,CWE-1215,a802ea5ea79825cff631292522bb01c4c0716ca4,Wrap-up validation can now be built from an array of validations plus an open-ended list of ad-hoc validations,,15,"共 68 处添加, 19 处删除. 示例: 删除: IsValid:    KnockoutComputed<boolean>;; 删除: IsWarning:  KnockoutComputed<boolean>;; 删除: IsError:    KnockoutComputed<boolean>;"
vradarserver_vrs,CWE-1215,93e38ab1aca7f7521554469cc6424ea74bb92e7a,"Added validation type icons to help blocks, changed validation message for tracking timeout to reflect new upper limit",,7,"共 55 处添加, 24 处删除. 示例: 添加: DataSourceRequired:                                        string;; 添加: Error:                                                     string;; 添加: .help-block-icon {"
vradarserver_vrs,CWE-1219,a3bc1dec2a1abadd37069c622b1765be57e763f8,Remove unused folder,,1,"共 3 处添加, 5 处删除. 示例: 删除: <DependentUpon>DatabaseEditorPluginOptions.ts</DependentUpon>; 添加: <DependentUpon>DatabaseEditorPluginOptions.ts</DependentUpon>; 删除: <DependentUpon>DatabaseEditorPluginOptions"
